video_id,duration,fps,total_frames,width,height,url,annotation_record_id,num_segments
1P_y_DLlg-E,26.285,29.97002997002997,786,1280,720,https://www.youtube.com/watch?v=1P_y_DLlg-E,12749,1
afrMWrFkgDg,80.736,30.0,2420,640,480,https://www.youtube.com/watch?v=afrMWrFkgDg,12751,3
GWRqx0obKzA,64.738,30.0,1938,1280,720,https://www.youtube.com/watch?v=GWRqx0obKzA,12761,4
kUwCHpiuCuA,153.415,29.97002997002997,4595,1920,1080,https://www.youtube.com/watch?v=kUwCHpiuCuA,12770,1
6AwS8vWMwSA,53.964,29.97002997002997,1589,640,480,https://www.youtube.com/watch?v=6AwS8vWMwSA,12772,4
Ib1xMq2aUl0,193.121,29.97002997002997,5786,360,240,https://www.youtube.com/watch?v=Ib1xMq2aUl0,12776,1
4KqjBUpLQk8,226.349,30.0,6789,854,480,https://www.youtube.com/watch?v=4KqjBUpLQk8,12777,1
rHUCx_JqNk4,156.875,29.970074590200547,4697,2276,720,https://www.youtube.com/watch?v=rHUCx_JqNk4,12778,1
A_g93uJD-_8,106.301,29.97005818880289,3183,640,480,https://www.youtube.com/watch?v=A_g93uJD-_8,12786,1
kC1DyxcRHBg,117.586,29.97002997002997,3524,720,1280,https://www.youtube.com/watch?v=kC1DyxcRHBg,12789,3
_0IkiqDouX8,149.931,50.0,7497,1280,720,https://www.youtube.com/watch?v=_0IkiqDouX8,12794,1
i9g2MGNUVQI,97.199,29.97002997002997,2911,640,480,https://www.youtube.com/watch?v=i9g2MGNUVQI,12795,1
485DjSbjOV8,148.724,30.0,4459,426,240,https://www.youtube.com/watch?v=485DjSbjOV8,12802,1
nwznKOuZM7w,31.649,29.97002997002997,946,1280,720,https://www.youtube.com/watch?v=nwznKOuZM7w,12805,1
hW25ecQ1GUc,43.074,29.97002997002997,1288,854,480,https://www.youtube.com/watch?v=hW25ecQ1GUc,12807,1
cV9xeDlKJok,74.769,29.666494139174624,2215,640,480,https://www.youtube.com/watch?v=cV9xeDlKJok,12819,1
HGy8UgabFMw,63.112,29.97002997002997,1890,1280,720,https://www.youtube.com/watch?v=HGy8UgabFMw,12824,1
5u-PL0wr3TU,12.052,30.0,360,640,480,https://www.youtube.com/watch?v=5u-PL0wr3TU,12827,1
Dv2T0R7HVBQ,17.183,30.0,514,1276,720,https://www.youtube.com/watch?v=Dv2T0R7HVBQ,12828,1
P_b6_k2ocYw,87.888,25.0,2195,294,240,https://www.youtube.com/watch?v=P_b6_k2ocYw,12832,1
bDf_xpUpdmU,143.569,29.97002997002997,4301,1280,720,https://www.youtube.com/watch?v=bDf_xpUpdmU,12835,2
awv0jtZpeoo,28.282,30.004255922825934,846,1280,720,https://www.youtube.com/watch?v=awv0jtZpeoo,12837,1
OkMH4AlF8hQ,50.248,30.0,1506,640,480,https://www.youtube.com/watch?v=OkMH4AlF8hQ,12844,1
2UJ4wqJt_Y8,3.066,30.0,90,1280,720,https://www.youtube.com/watch?v=2UJ4wqJt_Y8,12845,1
PhioVMXx0yY,63.879,29.97002997002997,1912,1280,720,https://www.youtube.com/watch?v=PhioVMXx0yY,12849,5
G-giwt-TN8A,93.02,29.97002997002997,2785,640,360,https://www.youtube.com/watch?v=G-giwt-TN8A,12869,2
mhsotF4wdG8,194.56,29.97002997002997,5829,1920,1080,https://www.youtube.com/watch?v=mhsotF4wdG8,12882,3
k3rWocPJ428,70.207,59.9400544959128,4208,1280,720,https://www.youtube.com/watch?v=k3rWocPJ428,12892,1
-6prmNqkAN8,47.137,25.0,1176,1920,1080,https://www.youtube.com/watch?v=-6prmNqkAN8,12893,1
nnUYbsoLNqo,195.025,29.97002997002997,5840,1440,1080,https://www.youtube.com/watch?v=nnUYbsoLNqo,12897,1
Q8Y9pmhvJqE,53.522,29.97002997002997,1602,1280,720,https://www.youtube.com/watch?v=Q8Y9pmhvJqE,12901,2
gN_Kq57w72s,237.61,25.0,5940,1920,1080,https://www.youtube.com/watch?v=gN_Kq57w72s,12906,3
DF9CGVGiKXY,90.187,24.0,2162,1280,720,https://www.youtube.com/watch?v=DF9CGVGiKXY,12920,1
485Wn1DXt5U,119.212,25.0,2979,1920,1080,https://www.youtube.com/watch?v=485Wn1DXt5U,12921,5
a370DDsJtBA,96.479,15.005202913631631,1442,640,480,https://www.youtube.com/watch?v=a370DDsJtBA,12935,1
nDRaXY5ddPs,87.54,20.0,1736,208,160,https://www.youtube.com/watch?v=nDRaXY5ddPs,12946,3
Lt6waJFJWI0,63.693,25.0,1590,640,480,https://www.youtube.com/watch?v=Lt6waJFJWI0,12952,1
HI_lWd3JhII,71.588,29.97002997002997,2142,854,480,https://www.youtube.com/watch?v=HI_lWd3JhII,12992,1
qGf6earGAOc,87.4,23.97602550114804,2094,1920,1080,https://www.youtube.com/watch?v=qGf6earGAOc,12997,1
_4wEUsTft44,113.894,30.0,3414,640,480,https://www.youtube.com/watch?v=_4wEUsTft44,12998,1
Exu0qsz42fQ,197.393,30.0,5919,1280,720,https://www.youtube.com/watch?v=Exu0qsz42fQ,12999,1
q8mReXud6fE,29.049,10.0,290,320,240,https://www.youtube.com/watch?v=q8mReXud6fE,13007,2
o8RIoxL9FDE,23.406,29.97002997002997,700,854,480,https://www.youtube.com/watch?v=o8RIoxL9FDE,13012,1
0jrThYemNLs,63.995,23.97602710088699,1533,1920,1080,https://www.youtube.com/watch?v=0jrThYemNLs,13018,1
4Dj7wOTfyH4,192.169,29.97002997002997,5757,1920,1080,https://www.youtube.com/watch?v=4Dj7wOTfyH4,13022,3
8cH0mAgsuAc,176.24,23.975971051739496,4224,1920,1080,https://www.youtube.com/watch?v=8cH0mAgsuAc,13031,2
ouc67LyENuw,131.727,25.0,3291,1280,720,https://www.youtube.com/watch?v=ouc67LyENuw,13033,2
lzQwtmUrSK4,209.119,23.97602429468389,5011,1280,720,https://www.youtube.com/watch?v=lzQwtmUrSK4,13053,1
G7kqlq8WhRo,171.108,25.0,4275,1920,1080,https://www.youtube.com/watch?v=G7kqlq8WhRo,13056,1
ldjIg23Rofw,206.124,29.97002997002997,6176,1280,720,https://www.youtube.com/watch?v=ldjIg23Rofw,13060,1
IKrnz_OzqT8,89.351,30.01109032453202,2679,1280,720,https://www.youtube.com/watch?v=IKrnz_OzqT8,13061,1
hPOtGLv1GzM,191.123,29.97002997002997,5728,1920,1080,https://www.youtube.com/watch?v=hPOtGLv1GzM,13062,3
n-i9nC6vxu0,94.808,25.0,2368,854,480,https://www.youtube.com/watch?v=n-i9nC6vxu0,13066,1
nfTFGY2n_io,228.183,29.97002997002997,6833,1280,720,https://www.youtube.com/watch?v=nfTFGY2n_io,13069,1
hIQ4Lmazo4g,67.083,30.0,2008,640,480,https://www.youtube.com/watch?v=hIQ4Lmazo4g,13072,1
QCcueK6xiZ4,73.12,30.0,2192,1280,720,https://www.youtube.com/watch?v=QCcueK6xiZ4,13076,2
k5wjc4OO1XM,65.411,30.0,1959,640,480,https://www.youtube.com/watch?v=k5wjc4OO1XM,13078,1
r7Z5Pm3pKMA,45.628,25.0,1138,640,480,https://www.youtube.com/watch?v=r7Z5Pm3pKMA,13092,1
kFmOtf_Ew1w,228.717,24.0,5488,1280,720,https://www.youtube.com/watch?v=kFmOtf_Ew1w,13096,1
B3ZVUyLeT84,59.49,29.97002997002997,1781,1280,720,https://www.youtube.com/watch?v=B3ZVUyLeT84,13097,1
0IN40z63WAU,232.014,25.0,5798,1280,720,https://www.youtube.com/watch?v=0IN40z63WAU,13098,2
bKVrokdj7HM,123.577,29.97016753323651,3700,1280,720,https://www.youtube.com/watch?v=bKVrokdj7HM,13108,2
O8TIRkB99Lo,125.992,30.0,3778,480,360,https://www.youtube.com/watch?v=O8TIRkB99Lo,13110,1
fCE3Eo7_Nmw,60.396,29.986399973463364,1808,640,360,https://www.youtube.com/watch?v=fCE3Eo7_Nmw,13112,1
Hfd5sxW8Clg,187.246,29.97002997002997,5610,320,240,https://www.youtube.com/watch?v=Hfd5sxW8Clg,13124,1
6dNh6AxVLx8,117.517,29.97002997002997,3520,1440,1080,https://www.youtube.com/watch?v=6dNh6AxVLx8,13128,1
iIhEO_NA8gk,221.101,30.0,6630,1280,720,https://www.youtube.com/watch?v=iIhEO_NA8gk,13130,1
jhiJUgDpwFw,59.792,14.985014985014985,895,640,480,https://www.youtube.com/watch?v=jhiJUgDpwFw,13131,1
cKFARm4dsws,11.123,24.0,264,1280,720,https://www.youtube.com/watch?v=cKFARm4dsws,13137,1
gpmrwsV9skQ,31.069,25.0,775,640,360,https://www.youtube.com/watch?v=gpmrwsV9skQ,13143,5
ciXArKhjAv8,7.547,30.132583366813986,225,608,1080,https://www.youtube.com/watch?v=ciXArKhjAv8,13153,1
c8GFfLcwFrE,122.508,30.0,3675,854,270,https://www.youtube.com/watch?v=c8GFfLcwFrE,13155,1
gsfIHiBB6xE,85.867,50.0,4293,1280,720,https://www.youtube.com/watch?v=gsfIHiBB6xE,13156,1
Ay6oxBYCSnU,39.451,15.0,590,320,240,https://www.youtube.com/watch?v=Ay6oxBYCSnU,13158,1
2u1gdf_53C0,73.561,29.97002997002997,2203,1440,1080,https://www.youtube.com/watch?v=2u1gdf_53C0,13159,1
f00gW6PbWDE,48.019,29.937829455208,1435,1906,1080,https://www.youtube.com/watch?v=f00gW6PbWDE,13161,4
8ikOQRbeQL8,132.215,30.0,3963,854,478,https://www.youtube.com/watch?v=8ikOQRbeQL8,13168,1
H_xL4tssqEU,116.82,60.0,7006,1280,720,https://www.youtube.com/watch?v=H_xL4tssqEU,13170,1
G02h5bFOpCE,102.47,24.009615572536987,2457,1280,720,https://www.youtube.com/watch?v=G02h5bFOpCE,13174,1
MOBJ_kpzHc0,189.545,29.97002997002997,5678,1280,720,https://www.youtube.com/watch?v=MOBJ_kpzHc0,13177,1
b993qWuMRBA,490.22,24.528000316806395,12016,1280,720,https://www.youtube.com/watch?v=b993qWuMRBA,13198,1
aB5xErksFkI,15.07,29.97002997002997,449,1920,1080,https://www.youtube.com/watch?v=aB5xErksFkI,13204,1
J98U-PGh1bQ,27.795,29.83297887012129,822,1920,1080,https://www.youtube.com/watch?v=J98U-PGh1bQ,13212,1
N_FbnDY_2j8,30.186,15.0,452,320,240,https://www.youtube.com/watch?v=N_FbnDY_2j8,13214,1
-AaOr1DI2no,113.847,29.97002997002997,3412,320,240,https://www.youtube.com/watch?v=-AaOr1DI2no,13215,1
pv73L2pQX1s,66.015,25.0,1648,1280,720,https://www.youtube.com/watch?v=pv73L2pQX1s,13218,1
f0cxC1B5cbw,228.74,29.97002997002997,6852,1280,720,https://www.youtube.com/watch?v=f0cxC1B5cbw,13224,1
hV_Ud3zrAnA,92.323,25.0,2306,1280,720,https://www.youtube.com/watch?v=hV_Ud3zrAnA,13236,1
Cx1614E1Mgk,122.254,29.97002997002997,3662,1920,1080,https://www.youtube.com/watch?v=Cx1614E1Mgk,13237,1
dIlpPraDc-I,96.596,29.97002997002997,2892,1920,1080,https://www.youtube.com/watch?v=dIlpPraDc-I,13238,1
-vKXPND_mD8,8.081,30.0,240,640,480,https://www.youtube.com/watch?v=-vKXPND_mD8,13244,1
o1DCCTev0CQ,215.087,25.0,5376,1920,1080,https://www.youtube.com/watch?v=o1DCCTev0CQ,13246,1
KaGXQh-UHVU,121.789,25.0,3042,640,480,https://www.youtube.com/watch?v=KaGXQh-UHVU,13252,2
HysxcMFrTkc,201.689,25.0,5040,1920,1080,https://www.youtube.com/watch?v=HysxcMFrTkc,13254,1
Cy56IkwsQVs,237.657,20.0,4750,800,480,https://www.youtube.com/watch?v=Cy56IkwsQVs,13275,1
C7rGK81C7SU,238.957,29.97002997002997,7159,1920,1080,https://www.youtube.com/watch?v=C7rGK81C7SU,13283,1
qCZhlIBr8_Q,67.291,29.97002997002997,2017,1920,1080,https://www.youtube.com/watch?v=qCZhlIBr8_Q,13289,1
moqRG7uwZ4Q,104.257,29.97002997002997,3125,3840,2160,https://www.youtube.com/watch?v=moqRG7uwZ4Q,13293,1
JMJp9kFudNA,156.711,29.97002997002997,4697,1920,1080,https://www.youtube.com/watch?v=JMJp9kFudNA,13294,6
OWEwmnZvvJE,151.975,29.97002997002997,4553,640,360,https://www.youtube.com/watch?v=OWEwmnZvvJE,13300,1
N5J9Zb07uuQ,176.333,29.97564478860925,5280,1920,1080,https://www.youtube.com/watch?v=N5J9Zb07uuQ,13305,1
GlvfqDfvbKA,77.857,15.01269313539774,1165,1280,720,https://www.youtube.com/watch?v=GlvfqDfvbKA,13306,1
kKxNVwk7Evc,88.631,30.0,2646,320,240,https://www.youtube.com/watch?v=kKxNVwk7Evc,13309,1
4XfNexN6t04,37.826,30.0,1132,1280,720,https://www.youtube.com/watch?v=4XfNexN6t04,13321,1
P9I3zxNUu74,171.921,29.970152032629123,5151,640,480,https://www.youtube.com/watch?v=P9I3zxNUu74,13322,1
PWriIL3pTWY,98.523,30.0,2954,1280,720,https://www.youtube.com/watch?v=PWriIL3pTWY,13323,1
n--fgqwuTTI,170.574,29.97002997002997,5109,1280,720,https://www.youtube.com/watch?v=n--fgqwuTTI,13334,1
dJAZplo9ke0,30.697,15.0,458,320,240,https://www.youtube.com/watch?v=dJAZplo9ke0,13336,1
gwbRqyRZguM,25.589,29.97002997002997,765,854,480,https://www.youtube.com/watch?v=gwbRqyRZguM,13337,1
m7wfcL6YSMY,43.399,29.97002997002997,1299,1280,720,https://www.youtube.com/watch?v=m7wfcL6YSMY,13340,1
B2qCBkXrb8s,68.894,25.0,1721,1920,1080,https://www.youtube.com/watch?v=B2qCBkXrb8s,13344,1
RoHYo2x9gbc,141.224,25.0,3528,632,360,https://www.youtube.com/watch?v=RoHYo2x9gbc,13349,1
lcwR7eA-VOY,179.629,30.0,5389,320,240,https://www.youtube.com/watch?v=lcwR7eA-VOY,13356,1
b2eonKWCocE,156.782,29.97002997002997,4697,640,360,https://www.youtube.com/watch?v=b2eonKWCocE,13363,1
Ix2vIutdeNQ,45.233,24.0,1083,854,480,https://www.youtube.com/watch?v=Ix2vIutdeNQ,13364,1
34cQhizPKfc,183.461,59.94005812435364,10993,1280,720,https://www.youtube.com/watch?v=34cQhizPKfc,13377,4
LaWCwEG6n3w,185.087,29.97002997002997,5545,640,480,https://www.youtube.com/watch?v=LaWCwEG6n3w,13382,3
fghAmraOM9A,131.495,29.97002997002997,3938,1920,1080,https://www.youtube.com/watch?v=fghAmraOM9A,13402,1
9qgO4EQiQzI,158.5,30.0,4752,320,240,https://www.youtube.com/watch?v=9qgO4EQiQzI,13403,1
H9FxfosWRTE,155.946,30.0,4674,1280,720,https://www.youtube.com/watch?v=H9FxfosWRTE,13407,1
1aNOjjLWjxc,2.996,29.97275204359673,88,640,480,https://www.youtube.com/watch?v=1aNOjjLWjxc,13408,1
ciS5DtShxA8,273.601,16.06200089229274,4391,480,360,https://www.youtube.com/watch?v=ciS5DtShxA8,13413,1
e60HGAzBOvo,156.224,25.0,3904,1280,720,https://www.youtube.com/watch?v=e60HGAzBOvo,13417,1
kPbae85fofk,111.967,29.97004783405606,3352,960,720,https://www.youtube.com/watch?v=kPbae85fofk,13419,1
q66BG9h_7XI,182.347,29.97002997002997,5463,658,480,https://www.youtube.com/watch?v=q66BG9h_7XI,13425,1
IcfWEKjl_AY,21.967,30.0,656,720,480,https://www.youtube.com/watch?v=IcfWEKjl_AY,13437,1
hXjxOvlNxQM,7.129,30.0,211,480,360,https://www.youtube.com/watch?v=hXjxOvlNxQM,13439,1
3xoIXUMqmqA,159.614,29.97002997002997,4782,426,240,https://www.youtube.com/watch?v=3xoIXUMqmqA,13440,1
JWFJGkUKVfk,116.356,30.008514883844946,3489,1280,720,https://www.youtube.com/watch?v=JWFJGkUKVfk,13442,1
7iPb7mLURVc,111.294,29.97002997002997,3333,648,480,https://www.youtube.com/watch?v=7iPb7mLURVc,13470,1
rvkVdD2u_yA,36.525,24.0,875,1280,720,https://www.youtube.com/watch?v=rvkVdD2u_yA,13475,1
a5R0qO5NynU,238.632,30.0,7157,1920,1080,https://www.youtube.com/watch?v=a5R0qO5NynU,13477,1
mcS9LX_P4BA,159.313,29.97002997002997,4773,1280,720,https://www.youtube.com/watch?v=mcS9LX_P4BA,13478,1
j3h8Di7V3nk,54.219,30.01810322532974,1625,640,480,https://www.youtube.com/watch?v=j3h8Di7V3nk,13489,1
8hrRE3_sWXo,228.555,29.97002997002997,6848,854,480,https://www.youtube.com/watch?v=8hrRE3_sWXo,13490,3
N4Z9eYSu2uM,128.918,29.97772240722197,3862,1280,720,https://www.youtube.com/watch?v=N4Z9eYSu2uM,13511,1
P7bvD_CZH5M,233.221,25.0,5831,854,480,https://www.youtube.com/watch?v=P7bvD_CZH5M,13517,1
HiEClhlj5_A,154.738,25.00630492560188,3867,854,480,https://www.youtube.com/watch?v=HiEClhlj5_A,13543,1
fFu37ig0pkY,139.692,29.97700688360899,4185,854,480,https://www.youtube.com/watch?v=fFu37ig0pkY,13545,1
RaYMOYWhba8,152.811,29.97002997002997,4578,1280,720,https://www.youtube.com/watch?v=RaYMOYWhba8,13546,1
kfW5sm39ZYE,208.91,29.97002997002997,6258,1280,720,https://www.youtube.com/watch?v=kfW5sm39ZYE,13554,3
qvLFSqPCvn8,158.059,30.0,4740,640,480,https://www.youtube.com/watch?v=qvLFSqPCvn8,13561,1
rjzQD0vwnP0,236.867,30.0,7104,720,480,https://www.youtube.com/watch?v=rjzQD0vwnP0,13564,1
HRbBaePTCR8,183.879,29.97002997002997,5511,1280,720,https://www.youtube.com/watch?v=HRbBaePTCR8,13567,2
oghT33khlYQ,166.395,23.97601436637009,3988,1280,720,https://www.youtube.com/watch?v=oghT33khlYQ,13578,1
mTsEJFP3W1A,206.194,24.001047953579537,4947,720,480,https://www.youtube.com/watch?v=mTsEJFP3W1A,13579,1
pSdlIsd_vZc,43.375,50.0,2169,1920,1080,https://www.youtube.com/watch?v=pSdlIsd_vZc,13604,1
bMDyOXygNPM,95.388,25.0,2382,1280,720,https://www.youtube.com/watch?v=bMDyOXygNPM,13615,1
DBGsPnuwdnU,28.962,29.95500562429696,868,3840,2160,https://www.youtube.com/watch?v=DBGsPnuwdnU,13616,1
PLPUWZ7XZDo,145.799,23.976025347456744,3493,1920,1080,https://www.youtube.com/watch?v=PLPUWZ7XZDo,13617,1
FLL06mU-ua8,141.317,30.0,4236,1280,720,https://www.youtube.com/watch?v=FLL06mU-ua8,13623,1
JjRSGzdwtc0,156.48,24.0,3754,1920,1080,https://www.youtube.com/watch?v=JjRSGzdwtc0,13643,1
KoeytdNfQ_M,73.677,29.983010533469248,2206,1920,1080,https://www.youtube.com/watch?v=KoeytdNfQ_M,13646,1
JvP1O8ZIL3A,228.485,29.97002997002997,6846,1920,1080,https://www.youtube.com/watch?v=JvP1O8ZIL3A,13655,1
KSu59HUet3E,152.834,25.0,3817,1440,1440,https://www.youtube.com/watch?v=KSu59HUet3E,13657,3
Eq0Ibnq9sYA,39.265,30.0,1176,426,238,https://www.youtube.com/watch?v=Eq0Ibnq9sYA,13660,1
2SnFlGUHKnc,83.035,30.0,2488,640,480,https://www.youtube.com/watch?v=2SnFlGUHKnc,13663,1
mTDRTiTnsjQ,33.855,30.0,1014,1280,720,https://www.youtube.com/watch?v=mTDRTiTnsjQ,13664,1
oj6czGQ830c,222.726,25.0,5563,1280,720,https://www.youtube.com/watch?v=oj6czGQ830c,13665,3
5gaobaT6K1A,66.038,25.0,1648,308,172,https://www.youtube.com/watch?v=5gaobaT6K1A,13682,1
mrqSaH_FIcs,232.293,30.0,6967,854,480,https://www.youtube.com/watch?v=mrqSaH_FIcs,13684,1
l9XzNcLiMKc,229.692,29.97003432115542,6881,1280,720,https://www.youtube.com/watch?v=l9XzNcLiMKc,13691,1
kH50-giCeDM,30.094,29.97002997002997,900,320,240,https://www.youtube.com/watch?v=kH50-giCeDM,13696,1
AOBkrb8yYS4,113.128,23.984829743241903,2700,1280,720,https://www.youtube.com/watch?v=AOBkrb8yYS4,13704,3
jIsGq431gBs,230.668,25.0,5764,640,360,https://www.youtube.com/watch?v=jIsGq431gBs,13709,3
NW42KGlKi_c,60.883,30.016135937036918,1823,640,480,https://www.youtube.com/watch?v=NW42KGlKi_c,13712,4
mJQS2T-IVWc,146.008,25.00668536282664,3647,638,360,https://www.youtube.com/watch?v=mJQS2T-IVWc,13716,1
_Rcb5kuhn90,33.855,25.0,842,320,240,https://www.youtube.com/watch?v=_Rcb5kuhn90,13723,1
MMnTMB6AmuU,179.444,25.0,4483,1920,1080,https://www.youtube.com/watch?v=MMnTMB6AmuU,13737,2
Ox51OBhM5Ak,32.16,29.97002997002997,961,320,240,https://www.youtube.com/watch?v=Ox51OBhM5Ak,13741,1
hog7gGdk4i4,13.073,29.97002997002997,390,1280,720,https://www.youtube.com/watch?v=hog7gGdk4i4,13745,1
KfP205pf7PU,103.051,29.97002997002997,3087,1280,720,https://www.youtube.com/watch?v=KfP205pf7PU,13750,3
ac1M42uRXS8,141.735,25.0,3539,640,480,https://www.youtube.com/watch?v=ac1M42uRXS8,13754,1
hZD-CjWt0Rg,167.091,29.97002997002997,5003,1280,720,https://www.youtube.com/watch?v=hZD-CjWt0Rg,13755,1
D2IDRG8_6To,212.974,29.97002997002997,6381,1920,1080,https://www.youtube.com/watch?v=D2IDRG8_6To,13761,3
jsu65VwKf74,145.984,25.006683529726285,3648,640,480,https://www.youtube.com/watch?v=jsu65VwKf74,13764,2
beASFdYJFUU,173.662,60.0,10420,1280,720,https://www.youtube.com/watch?v=beASFdYJFUU,13788,5
FMmrxy3OanA,213.276,24.0,5117,1280,720,https://www.youtube.com/watch?v=FMmrxy3OanA,13795,1
kRMskyrrRcA,49.087,30.0,1470,640,480,https://www.youtube.com/watch?v=kRMskyrrRcA,13801,1
j0FMv4RDpEk,195.234,15.0,2927,640,480,https://www.youtube.com/watch?v=j0FMv4RDpEk,13802,1
QXZkejzunpk,71.332,29.97002997002997,2135,1920,1080,https://www.youtube.com/watch?v=QXZkejzunpk,13818,1
42i3phJnY4M,51.804,29.97002997002997,1551,1920,1080,https://www.youtube.com/watch?v=42i3phJnY4M,13824,1
huv327wdIU8,115.125,29.97002997002997,3400,720,480,https://www.youtube.com/watch?v=huv327wdIU8,13839,1
ESgcgoYgg0o,173.407,25.0,4333,1920,1080,https://www.youtube.com/watch?v=ESgcgoYgg0o,13844,2
akMN3uX51Ws,92.798,29.97002997002997,2781,1280,720,https://www.youtube.com/watch?v=akMN3uX51Ws,13847,2
KAbo60mowhw,219.87,29.97002997002997,6587,854,480,https://www.youtube.com/watch?v=KAbo60mowhw,13852,1
RDC4sqe8xVk,192.587,59.94005994005994,11540,1280,720,https://www.youtube.com/watch?v=RDC4sqe8xVk,13855,3
e0-lO2jb8vo,188.756,29.97002997002997,5655,854,480,https://www.youtube.com/watch?v=e0-lO2jb8vo,13858,1
Ok_Tjkob8IA,197.068,29.97002997002997,5900,1920,1080,https://www.youtube.com/watch?v=Ok_Tjkob8IA,13871,1
hP8wUI0qdaQ,162.053,29.97002997002997,4854,1280,720,https://www.youtube.com/watch?v=hP8wUI0qdaQ,13886,4
AEer099-yUM,47.137,29.97002997002997,1408,1920,1080,https://www.youtube.com/watch?v=AEer099-yUM,13890,3
8QbHeaXOJOA,210.559,29.97002997002997,6306,1920,1080,https://www.youtube.com/watch?v=8QbHeaXOJOA,13893,2
LQW4hk1FLgw,39.339,59.94006309148265,2358,3840,2160,https://www.youtube.com/watch?v=LQW4hk1FLgw,13896,1
8eMjzrhxv2U,76.347,30.0,2290,360,480,https://www.youtube.com/watch?v=8eMjzrhxv2U,13901,1
oRR1nIUPbjo,203.211,29.97002997002997,6090,1280,720,https://www.youtube.com/watch?v=oRR1nIUPbjo,13905,1
6sorAV7KJxA,201.225,29.97002997002997,6029,640,480,https://www.youtube.com/watch?v=6sorAV7KJxA,13913,1
2gc5VDx2xY8,19.273,29.833136107019133,572,1280,720,https://www.youtube.com/watch?v=2gc5VDx2xY8,13917,1
6QImnhUemH0,62.16,30.01595050509933,1863,640,480,https://www.youtube.com/watch?v=6QImnhUemH0,13920,3
FjY3eKNvzug,163.237,25.0,4078,640,480,https://www.youtube.com/watch?v=FjY3eKNvzug,13934,1
3cjtV-ldvto,212.138,24.0,5089,1280,720,https://www.youtube.com/watch?v=3cjtV-ldvto,13935,1
Q5qIsUsM_-A,49.807,25.0,1243,320,240,https://www.youtube.com/watch?v=Q5qIsUsM_-A,13937,1
mbGDPga031E,187.734,12.0,2252,256,192,https://www.youtube.com/watch?v=mbGDPga031E,13940,1
Damu3T2Yy0M,99.08,29.97002997002997,2968,1280,720,https://www.youtube.com/watch?v=Damu3T2Yy0M,13947,1
QEdbqJijx1w,76.255,30.0,2286,640,480,https://www.youtube.com/watch?v=QEdbqJijx1w,13951,2
gGYje5UGLdY,238.957,30.0041463016246,7164,1280,720,https://www.youtube.com/watch?v=gGYje5UGLdY,13965,1
9-hrNWXnuY8,171.782,30.0,5150,640,480,https://www.youtube.com/watch?v=9-hrNWXnuY8,13966,1
ggw-70xi0dA,7.593,30.0,226,1280,720,https://www.youtube.com/watch?v=ggw-70xi0dA,13976,1
LFeoVokXAFY,58.422,25.0,1458,640,480,https://www.youtube.com/watch?v=LFeoVokXAFY,13978,1
LrwBGQ9B0Vg,104.374,29.97002997002997,3126,640,356,https://www.youtube.com/watch?v=LrwBGQ9B0Vg,13983,2
pMCPCsvxRBw,55.752,60.0,3342,1280,720,https://www.youtube.com/watch?v=pMCPCsvxRBw,13990,1
BUhpWV98EjM,112.176,29.97002997002997,3360,640,480,https://www.youtube.com/watch?v=BUhpWV98EjM,13993,1
GgfyTMpHfnI,214.599,29.97002997002997,6429,1280,720,https://www.youtube.com/watch?v=GgfyTMpHfnI,13994,1
POhazPPwHhQ,154.854,25.0,3871,1280,720,https://www.youtube.com/watch?v=POhazPPwHhQ,13995,2
-3Ss9jSRbKk,67.663,29.97002997002997,2026,1920,1080,https://www.youtube.com/watch?v=-3Ss9jSRbKk,13998,2
AS1nLh3xfxI,31.394,23.97602610226224,751,1920,1080,https://www.youtube.com/watch?v=AS1nLh3xfxI,14000,1
N7z9_g196z0,187.246,29.97002997002997,5608,1920,1080,https://www.youtube.com/watch?v=N7z9_g196z0,14002,1
NzRNlTfyYtI,75.372,23.97591610818988,1806,854,480,https://www.youtube.com/watch?v=NzRNlTfyYtI,14007,2
57J-q04z1Hs,22.198,29.97002997002997,665,654,480,https://www.youtube.com/watch?v=57J-q04z1Hs,14011,1
55sP2yXNFxY,199.181,29.916756140486196,5956,1280,720,https://www.youtube.com/watch?v=55sP2yXNFxY,14023,4
_f0S0vQZ9JM,149.305,23.97598202538452,3578,1920,1080,https://www.youtube.com/watch?v=_f0S0vQZ9JM,14028,2
AH-3mF6wWhU,122.3,29.97814860584832,3663,960,720,https://www.youtube.com/watch?v=AH-3mF6wWhU,14033,1
FaKQvJBhMPg,89.095,23.97600300487242,2132,1280,720,https://www.youtube.com/watch?v=FaKQvJBhMPg,14044,5
COx5Bf0PsQs,71.889,29.97002997002997,2153,1920,1080,https://www.youtube.com/watch?v=COx5Bf0PsQs,14049,1
PZ4miMXdjHE,78.623,30.0,2355,480,360,https://www.youtube.com/watch?v=PZ4miMXdjHE,14050,1
G5mKcPzVMG4,73.259,23.976024885884293,1755,640,480,https://www.youtube.com/watch?v=G5mKcPzVMG4,14051,1
m5T_w1mhWgY,212.138,29.974679246884417,6357,1920,1080,https://www.youtube.com/watch?v=m5T_w1mhWgY,14052,1
9peoWGfb9jc,75.814,50.0,3788,1920,1080,https://www.youtube.com/watch?v=9peoWGfb9jc,14053,1
ceDvPX6hP_U,142.385,24.0,3415,1280,720,https://www.youtube.com/watch?v=ceDvPX6hP_U,14055,1
